Flughafen;Handlingtyp+Priorität+Transporttyps;Dauer
TLS;importpremiumC;0.166666667
TLS;importpremiumE;0.166666667
TLS;importpremiumF;0.166666667
TLS;importpremiumRFS;0.166666667
TLS;importstandardC;0.125
TLS;importstandardE;0.125
TLS;importstandardF;0.125
TLS;importstandardRFS;0.125
TLV;exportmailC;0.083333333
TLV;exportmailE;0.083333333
TLV;exportmailF;0.083333333
TLV;exportpremiumC;0.375
TLV;exportpremiumE;0.125
TLV;exportpremiumF;0.125
TLV;exportstandardC;0.083333333
TLV;exportstandardE;0.083333333
TLV;exportstandardF;0.083333333
TLV;importmailC;0.125
TLV;importmailE;0.125
TLV;importmailF;0.125
TLV;importpremiumC;0.25
TLV;importpremiumE;0.25
TLV;importpremiumF;0.25
TLV;importstandardC;0.125
TLV;importstandardE;0.125
TLV;importstandardF;0.125
TPA;exportmailRFS;0.125
TPA;exportpremiumRFS;0.125
TPA;exportstandardRFS;0.125
TPA;importmailRFS;0.125
TPA;importpremiumRFS;0.125
TPA;importstandardRFS;0.125
TPE;exportmailC;0.069444444
TPE;exportmailE;0.069444444
TPE;exportmailF;0.069444444
TPE;exportpremiumC;0.145833333
TPE;exportpremiumE;0.145833333
TPE;exportstandardC;0.069444444
TPE;exportstandardE;0.069444444
TPE;exportstandardF;0.069444444
TPE;importmailC;0.208333333
TPE;importmailE;0.208333333
TPE;importmailF;0.208333333
TPE;importpremiumC;0.375
TPE;importpremiumE;0.375
TPE;importstandardC;0.208333333
TPE;importstandardE;0.208333333
TPE;importstandardF;0.208333333
TPE;transfermailCC;0.25
TPE;transfermailCE;0.25
TPE;transfermailCF;0.25
TPE;transfermailEC;0.25
TPE;transfermailEE;0.25
TPE;transfermailEF;0.25
TPE;transfermailFC;0.25
TPE;transfermailFE;0.25
TPE;transfermailFF;0.25
TPE;transferpremiumCC;0.5
TPE;transferpremiumCE;0.5
TPE;transferpremiumEC;0.5
TPE;transferpremiumEE;0.5
TPE;transferstandardCC;0.25
TPE;transferstandardCE;0.25
TPE;transferstandardCF;0.25
TPE;transferstandardEC;0.25
TPE;transferstandardEE;0.25
TPE;transferstandardEF;0.25
TPE;transferstandardFC;0.25
TPE;transferstandardFE;0.25
TPE;transferstandardFF;0.25
TRD;importmailC;0.0625
TRD;importmailE;0.0625
TRD;importmailF;0.0625
TRD;importmailRFS;0.0625
TRD;importstandardC;0.0625
TRD;importstandardE;0.0625
TRD;importstandardF;0.0625
TRD;importstandardRFS;0.0625
TRN;exportmailE;0.104166667
TRN;exportmailF;0.104166667
TRN;exportmailRFS;0.104166667
TRN;exportpremiumE;0.125
TRN;exportpremiumF;0.125
TRN;exportpremiumRFS;0.125
TRN;exportstandardE;0.104166667
TRN;exportstandardF;0.104166667
TRN;exportstandardRFS;0.104166667
TRN;importmailE;0.125
TRN;importmailF;0.125
TRN;importmailRFS;0.125
TRN;importpremiumE;0.166666667
TRN;importpremiumF;0.166666667
TRN;importpremiumRFS;0.166666667
TRN;importstandardE;0.125
TRN;importstandardF;0.125
TRN;importstandardRFS;0.125
TRS;exportmailF;0.083333333
TRS;exportmailRFS;0.083333333
TRS;exportpremiumF;0.125
TRS;exportpremiumRFS;0.125
TRS;exportstandardF;0.083333333
TRS;exportstandardRFS;0.083333333
TRS;importmailF;0.104166667
TRS;importmailRFS;0.145833333
TRS;importpremiumF;0.125
TRS;importpremiumRFS;0.166666667
TRS;importstandardF;0.104166667
TRS;importstandardRFS;0.145833333
TSN;exportpremiumRFS;0.25
TSN;importmailC;0.25
TSN;importmailRFS;0.25
TSN;importpremiumRFS;0.25
TSN;importstandardC;0.25
TSN;importstandardRFS;0.25
TSR;exportmailRFS;0.083333333
TSR;exportpremiumRFS;0.166666667
TSR;exportstandardRFS;0.083333333
TSR;importmailRFS;0.083333333
TSR;importpremiumRFS;0.166666667
TSR;importstandardRFS;0.083333333
TUL;exportmailRFS;0.125
TUL;exportpremiumRFS;0.125
TUL;exportstandardRFS;0.125
TUL;importmailRFS;0.125
TUL;importpremiumRFS;0.125
TUL;importstandardRFS;0.125
TUN;exportmailE;0.125
TUN;exportmailF;0.125
TUN;exportpremiumE;0.135416667
TUN;exportstandardE;0.125
TUN;exportstandardF;0.125
TUN;importmailE;0.416666667
TUN;importmailF;0.125
TUN;importpremiumE;0.854166667
TUN;importstandardE;0.416666667
TUN;importstandardF;0.125
TUS;exportmailRFS;0.125
TUS;exportpremiumRFS;0.125
TUS;exportstandardRFS;0.125
TUS;importmailRFS;0.125
TUS;importpremiumRFS;0.125
TUS;importstandardRFS;0.125
TXL;exportmailC;0.0625
TXL;exportmailE;0.0625
TXL;exportmailF;0.0625
TXL;exportmailRFS;0.0625
TXL;exportpremiumC;0.083333333
TXL;exportpremiumE;0.083333333
TXL;exportpremiumF;0.083333333
TXL;exportpremiumRFS;0.083333333
TXL;exportstandardC;0.0625
TXL;exportstandardE;0.0625
TXL;exportstandardF;0.0625
TXL;exportstandardRFS;0.0625
TXL;importmailC;0.0625
TXL;importmailE;0.0625
TXL;importmailF;0.0625
TXL;importmailRFS;0.0625
TXL;importpremiumC;0.5
TXL;importpremiumE;0.145833333
TXL;importpremiumF;0.083333333
TXL;importpremiumRFS;0.166666667
TXL;importstandardC;0.0625
TXL;importstandardE;0.0625
TXL;importstandardF;0.0625
TXL;importstandardRFS;0.0625
TXL;transfermailCC;0.104166667
TXL;transfermailCE;0.104166667
TXL;transfermailCF;0.104166667
TXL;transfermailCRFS;0.104166667
TXL;transfermailEC;0.104166667
TXL;transfermailEE;0.104166667
TXL;transfermailEF;0.104166667
TXL;transfermailERFS;0.104166667
TXL;transfermailFC;0.104166667
TXL;transfermailFE;0.104166667
TXL;transfermailFF;0.104166667
TXL;transfermailFRFS;0.104166667
TXL;transfermailRFSC;0.104166667
TXL;transfermailRFSE;0.104166667
TXL;transfermailRFSF;0.104166667
TXL;transfermailRFSRFS;0.104166667
TXL;transferstandardCC;0.104166667
TXL;transferstandardCE;0.104166667
TXL;transferstandardCF;0.104166667
TXL;transferstandardCRFS;0.104166667
TXL;transferstandardEC;0.104166667
TXL;transferstandardEE;0.104166667
TXL;transferstandardEF;0.104166667
TXL;transferstandardERFS;0.104166667
TXL;transferstandardFC;0.104166667
TXL;transferstandardFE;0.104166667
TXL;transferstandardFF;0.104166667
TXL;transferstandardFRFS;0.104166667
TXL;transferstandardRFSC;0.104166667
TXL;transferstandardRFSE;0.104166667
TXL;transferstandardRFSF;0.104166667
TXL;transferstandardRFSRFS;0.104166667
TYS;exportmailRFS;0.125
TYS;exportpremiumRFS;0.125
TYS;exportstandardRFS;0.125
TYS;importmailRFS;0.125
TYS;importpremiumRFS;0.125
TYS;importstandardRFS;0.125
UIO;exportmailC;0.083333333
UIO;exportpremiumC;0.083333333
UIO;exportstandardC;0.083333333
UIO;importmailC;0.125
UIO;importpremiumC;0.145833333
UIO;importstandardC;0.125
UIO;transfermailCC;0.333333333
UIO;transferpremiumCC;0.416666667
UIO;transferstandardCC;0.333333333
UTN;exportmailC;2
UTN;exportpremiumC;2
UTN;exportstandardC;2
UTN;importmailC;2
UTN;importpremiumC;2
UTN;importstandardC;2
VBS;exportmailC;0.208333333
VBS;exportmailRFS;0.208333333
VBS;exportpremiumC;0.208333333
VBS;exportpremiumRFS;0.208333333
VBS;exportstandardC;0.208333333
VBS;exportstandardRFS;0.208333333
VBS;importmailC;0.208333333
VBS;importmailRFS;0.208333333
VBS;importpremiumC;0.208333333
VBS;importpremiumRFS;0.208333333
VBS;importstandardC;0.208333333
VBS;importstandardRFS;0.208333333
VBS;transfermailCC;0.166666667
VBS;transfermailCRFS;0.166666667
VBS;transfermailRFSC;0.208333333
VBS;transfermailRFSRFS;0.208333333
VBS;transferpremiumCC;0.166666667
VBS;transferpremiumCRFS;0.166666667
VBS;transferpremiumRFSC;0.208333333
VBS;transferpremiumRFSRFS;0.208333333
VBS;transferstandardCC;0.166666667
VBS;transferstandardCRFS;0.166666667
VBS;transferstandardRFSC;0.208333333
VBS;transferstandardRFSRFS;0.208333333
VCE;exportmailE;0.125
VCE;exportmailF;0.125
VCE;exportmailRFS;0.1875
VCE;exportpremiumE;0.208333333
VCE;exportpremiumF;0.145833333
VCE;exportpremiumRFS;0.208333333
VCE;exportstandardE;0.125
VCE;exportstandardF;0.125
VCE;exportstandardRFS;0.1875
VCE;importmailE;0.125
VCE;importmailF;0.125
VCE;importmailRFS;0.166666667
VCE;importpremiumE;0.208333333
VCE;importpremiumF;0.166666667
VCE;importpremiumRFS;0.333333333
VCE;importstandardE;0.125
VCE;importstandardF;0.125
VCE;importstandardRFS;0.166666667
VCE;transfermailRFSRFS;0.166666667
VCE;transferpremiumRFSRFS;0.166666667
VCE;transferstandardRFSRFS;0.166666667
VCP;exportmailC;0.496527778
VCP;exportpremiumC;0.496527778
VCP;exportstandardC;0.496527778
VCP;importmailC;1.333333333
VCP;importmailRFS;1.5
VCP;importpremiumC;1.333333333
VCP;importpremiumRFS;1.520833333
VCP;importstandardC;1.333333333
VCP;importstandardRFS;1.5
VIE;exportmailE;0.125
VIE;exportmailF;0.125
VIE;exportmailRFS;0.125
VIE;exportpremiumE;0.125
VIE;exportpremiumF;0.125
VIE;exportpremiumRFS;0.125
VIE;exportstandardE;0.125
VIE;exportstandardF;0.125
VIE;exportstandardRFS;0.125
VIE;importmailE;0.125
VIE;importmailF;0.125
VIE;importpremiumE;0.166666667
VIE;importpremiumF;0.083333333
VIE;importpremiumRFS;0.291666667
VIE;importstandardE;0.125
VIE;importstandardF;0.125
VIE;transfermailRFSRFS;0.166666667
VIE;transferpremiumRFSRFS;0.166666667
VIE;transferstandardRFSRFS;0.166666667
VLC;exportmailF;0.083333333
VLC;exportmailRFS;0.104166667
VLC;exportpremiumF;0.125
VLC;exportpremiumRFS;0.125
VLC;exportstandardF;0.083333333
VLC;exportstandardRFS;0.104166667
VLC;importmailF;0.083333333
VLC;importmailRFS;0.125
VLC;importpremiumF;0.125
VLC;importpremiumRFS;0.125
VLC;importstandardF;0.083333333
VLC;importstandardRFS;0.125
VLC;transfermailFF;0.1875
VLC;transferpremiumFF;0.1875
VLC;transferstandardFF;0.1875
VNO;exportmailC;0.041666667
VNO;exportmailE;0.041666667
VNO;exportmailF;0.041666667
VNO;exportmailRFS;0.041666667
VNO;exportpremiumC;0.083333333
VNO;exportpremiumE;0.083333333
VNO;exportpremiumF;0.083333333
VNO;exportpremiumRFS;0.083333333
VNO;exportstandardC;0.041666667
VNO;exportstandardE;0.041666667
VNO;exportstandardF;0.041666667
VNO;exportstandardRFS;0.041666667
VNO;importmailC;0.083333333
VNO;importmailE;0.083333333
VNO;importmailF;0.083333333
VNO;importmailRFS;0.083333333
VNO;importpremiumC;0.135416667
VNO;importpremiumE;0.135416667
VNO;importpremiumF;0.135416667
VNO;importpremiumRFS;0.135416667
VNO;importstandardC;0.083333333
VNO;importstandardE;0.083333333
VNO;importstandardF;0.083333333
VNO;importstandardRFS;0.083333333
VNO;transfermailCC;0.166666667
VNO;transfermailCE;0.166666667
VNO;transfermailCF;0.166666667
VNO;transfermailCRFS;0.166666667
VNO;transfermailEC;0.166666667
VNO;transfermailEE;0.166666667
VNO;transfermailEF;0.166666667
VNO;transfermailERFS;0.166666667
VNO;transfermailFC;0.166666667
VNO;transfermailFE;0.166666667
VNO;transfermailFF;0.166666667
VNO;transfermailFRFS;0.166666667
VNO;transfermailRFSC;0.166666667
VNO;transfermailRFSE;0.166666667
VNO;transfermailRFSF;0.166666667
VNO;transfermailRFSRFS;0.166666667
VNO;transferpremiumCC;0.166666667
VNO;transferpremiumCE;0.166666667
VNO;transferpremiumCF;0.166666667
VNO;transferpremiumCRFS;0.166666667
VNO;transferpremiumEC;0.166666667
VNO;transferpremiumEE;0.166666667
VNO;transferpremiumEF;0.166666667
VNO;transferpremiumERFS;0.166666667
VNO;transferpremiumFC;0.166666667
VNO;transferpremiumFE;0.166666667
VNO;transferpremiumFF;0.166666667
VNO;transferpremiumFRFS;0.166666667
VNO;transferpremiumRFSC;0.166666667
VNO;transferpremiumRFSE;0.166666667
VNO;transferpremiumRFSF;0.166666667
VNO;transferpremiumRFSRFS;0.166666667
VNO;transferstandardCC;0.166666667
VNO;transferstandardCE;0.166666667
VNO;transferstandardCF;0.166666667
VNO;transferstandardCRFS;0.166666667
VNO;transferstandardEC;0.166666667
VNO;transferstandardEE;0.166666667
VNO;transferstandardEF;0.166666667
VNO;transferstandardERFS;0.166666667
VNO;transferstandardFC;0.166666667
VNO;transferstandardFE;0.166666667
VNO;transferstandardFF;0.166666667
VNO;transferstandardFRFS;0.166666667
VNO;transferstandardRFSC;0.166666667
VNO;transferstandardRFSE;0.166666667
VNO;transferstandardRFSF;0.166666667
VNO;transferstandardRFSRFS;0.166666667
VRA;exportmailE;0.083333333
VRA;exportpremiumE;0.125
VRA;exportstandardE;0.083333333
VRA;importmailE;0.041666667
VRA;importpremiumE;0.041666667
VRA;importstandardE;0.041666667
VRN;exportmailF;0.083333333
VRN;exportmailRFS;0.125
VRN;exportpremiumF;0.083333333
VRN;exportpremiumRFS;0.145833333
VRN;exportstandardF;0.083333333
VRN;exportstandardRFS;0.125
VRN;importmailF;0.104166667
VRN;importmailRFS;0.166666667
VRN;importpremiumF;0.125
VRN;importpremiumRFS;0.166666667
VRN;importstandardF;0.104166667
VRN;importstandardRFS;0.166666667
WAW;exportmailC;0.125
WAW;exportmailE;0.083333333
WAW;exportmailF;0.083333333
WAW;exportmailRFS;0.125
WAW;exportpremiumE;0.125
WAW;exportpremiumF;0.125
WAW;exportpremiumRFS;0.125
WAW;exportstandardC;0.125
WAW;exportstandardE;0.083333333
WAW;exportstandardF;0.083333333
WAW;exportstandardRFS;0.125
WAW;importmailC;0.229166667
WAW;importmailE;0.083333333
WAW;importmailF;0.083333333
WAW;importmailRFS;0.416666667
WAW;importpremiumE;0.166666667
WAW;importpremiumF;0.166666667
WAW;importpremiumRFS;0.416666667
WAW;importstandardC;0.229166667
WAW;importstandardE;0.083333333
WAW;importstandardF;0.083333333
WAW;importstandardRFS;0.416666667
WDH;exportmailC;0.125
WDH;exportmailE;0.125
WDH;exportmailF;0.125
WDH;exportmailRFS;0.125
WDH;exportpremiumC;0.208333333
WDH;exportpremiumE;0.208333333
WDH;exportpremiumF;0.208333333
WDH;exportpremiumRFS;0.208333333
WDH;exportstandardC;0.125
WDH;exportstandardE;0.125
WDH;exportstandardF;0.125
WDH;exportstandardRFS;0.125
WDH;importmailC;0.104166667
WDH;importmailE;0.104166667
WDH;importmailF;0.104166667
WDH;importmailRFS;0.104166667
WDH;importpremiumC;0.125
WDH;importpremiumE;0.125
WDH;importpremiumF;0.125
WDH;importpremiumRFS;0.125
WDH;importstandardC;0.104166667
WDH;importstandardE;0.104166667
WDH;importstandardF;0.104166667
WDH;importstandardRFS;0.104166667
WRO;exportmailE;0.041666667
WRO;exportmailF;0.041666667
WRO;exportmailRFS;0.041666667
WRO;exportpremiumE;0.083333333
WRO;exportpremiumF;0.083333333
WRO;exportpremiumRFS;0.083333333
WRO;exportstandardE;0.041666667
WRO;exportstandardF;0.041666667
WRO;exportstandardRFS;0.041666667
WRO;importmailE;0.166666667
WRO;importmailF;0.166666667
WRO;importmailRFS;0.166666667
WRO;importpremiumE;0.166666667
WRO;importpremiumF;0.166666667
WRO;importpremiumRFS;0.166666667
WRO;importstandardE;0.166666667
WRO;importstandardF;0.166666667
WRO;importstandardRFS;0.166666667
WUH;importmailC;0.125
WUH;importmailE;0.125
WUH;importmailRFS;0.125
WUH;importpremiumC;0.125
WUH;importpremiumE;0.125
WUH;importpremiumRFS;0.125
WUH;importstandardC;0.125
WUH;importstandardE;0.125
WUH;importstandardRFS;0.125
XMN;importmailC;0.125
XMN;importmailE;0.125
XMN;importmailRFS;0.125
XMN;importpremiumC;0.125
XMN;importpremiumE;0.125
XMN;importpremiumRFS;0.125
XMN;importstandardC;0.125
XMN;importstandardE;0.125
XMN;importstandardRFS;0.125
YEG;exportmailRFS;0.125
YEG;exportpremiumRFS;0.125
YEG;exportstandardRFS;0.125
YEG;importmailRFS;0.125
YEG;importpremiumRFS;0.125
YEG;importstandardRFS;0.125
YMX;exportmailC;0.03125
YMX;exportmailE;0.03125
YMX;exportmailRFS;0.03125
YMX;exportstandardC;0.03125
YMX;exportstandardE;0.03125
YMX;exportstandardRFS;0.03125
YMX;importmailC;0.166666667
YMX;importmailE;0.166666667
YMX;importmailRFS;0.166666667
YMX;importstandardC;0.166666667
YMX;importstandardE;0.166666667
YMX;importstandardRFS;0.166666667
YUL;exportmailE;0.107638889
YUL;exportmailRFS;0.145833333
YUL;exportpremiumE;0.190972222
YUL;exportpremiumRFS;0.145833333
YUL;exportstandardE;0.107638889
YUL;exportstandardRFS;0.145833333
YUL;importmailE;0.125
YUL;importmailRFS;0.104166667
YUL;importpremiumE;0.166666667
YUL;importpremiumRFS;0.1875
YUL;importstandardE;0.125
YUL;importstandardRFS;0.104166667
YUL;transfermailEE;0.25
YUL;transfermailERFS;0.25
YUL;transfermailRFSE;0.25
YUL;transfermailRFSRFS;0.25
YUL;transferpremiumEE;0.25
YUL;transferpremiumERFS;0.25
YUL;transferpremiumRFSE;0.25
YUL;transferpremiumRFSRFS;0.25
YUL;transferstandardEE;0.25
YUL;transferstandardERFS;0.25
YUL;transferstandardRFSE;0.25
YUL;transferstandardRFSRFS;0.25
YVR;exportmailE;0.083333333
YVR;exportmailRFS;0.083333333
YVR;exportpremiumE;0.1875
YVR;exportpremiumRFS;0.104166667
YVR;exportstandardE;0.083333333
YVR;exportstandardRFS;0.083333333
YVR;importmailE;0.072916667
YVR;importmailRFS;0.072916667
YVR;importpremiumE;0.138888889
YVR;importpremiumRFS;0.166666667
YVR;importstandardE;0.072916667
YVR;importstandardRFS;0.072916667
YVR;transfermailEE;0.166666667
YVR;transfermailERFS;0.121527778
YVR;transfermailRFSE;0.163194444
YVR;transfermailRFSRFS;0.118055556
YVR;transferpremiumEE;0.229166667
YVR;transferpremiumERFS;0.121527778
YVR;transferpremiumRFSE;0.225694444
YVR;transferpremiumRFSRFS;0.118055556
YVR;transferstandardEE;0.166666667
YVR;transferstandardERFS;0.121527778
YVR;transferstandardRFSE;0.163194444
YVR;transferstandardRFSRFS;0.118055556
YYC;exportmailE;0.083333333
YYC;exportmailRFS;0.125
YYC;exportpremiumE;0.166666667
YYC;exportpremiumRFS;0.125
YYC;exportstandardE;0.083333333
YYC;exportstandardRFS;0.125
YYC;importmailE;0.125
YYC;importmailRFS;0.125
YYC;importpremiumE;0.166666667
YYC;importpremiumRFS;0.125
YYC;importstandardE;0.125
YYC;importstandardRFS;0.125
YYC;transfermailEE;0.208333333
YYC;transfermailERFS;0.25
YYC;transfermailRFSE;0.208333333
YYC;transfermailRFSRFS;0.25
YYC;transferpremiumEE;0.291666667
YYC;transferpremiumERFS;0.25
YYC;transferpremiumRFSE;0.291666667
YYC;transferpremiumRFSRFS;0.25
YYC;transferstandardEE;0.208333333
YYC;transferstandardERFS;0.25
YYC;transferstandardRFSE;0.208333333
YYC;transferstandardRFSRFS;0.25
YYZ;exportmailE;0.104166667
YYZ;exportmailRFS;0.083333333
YYZ;exportpremiumE;0.208333333
YYZ;exportpremiumRFS;0.1875
YYZ;exportstandardE;0.104166667
YYZ;exportstandardRFS;0.083333333
YYZ;importmailE;0.125
YYZ;importmailRFS;0.104166667
YYZ;importpremiumE;0.229166667
YYZ;importpremiumRFS;0.166666667
YYZ;importstandardE;0.125
YYZ;importstandardRFS;0.104166667
YYZ;transfermailEE;0.1875
YYZ;transfermailERFS;0.1875
YYZ;transfermailRFSE;0.1875
YYZ;transfermailRFSRFS;0.1875
YYZ;transferpremiumEE;0.208333333
YYZ;transferpremiumERFS;0.208333333
YYZ;transferpremiumRFSE;0.208333333
YYZ;transferpremiumRFSRFS;0.208333333
YYZ;transferstandardEE;0.1875
YYZ;transferstandardERFS;0.1875
YYZ;transferstandardRFSE;0.1875
YYZ;transferstandardRFSRFS;0.1875
ZAG;exportmailE;0.0625
ZAG;exportmailF;0.0625
ZAG;exportmailRFS;0.0625
ZAG;exportpremiumE;0.083333333
ZAG;exportpremiumF;0.083333333
ZAG;exportpremiumRFS;0.083333333
ZAG;exportstandardE;0.0625
ZAG;exportstandardF;0.0625
ZAG;exportstandardRFS;0.0625
ZAG;importmailE;0.25
ZAG;importmailF;0.25
ZAG;importmailRFS;0.25
ZAG;importpremiumE;0.25
ZAG;importpremiumF;0.25
ZAG;importpremiumRFS;0.25
ZAG;importstandardE;0.25
ZAG;importstandardF;0.25
ZAG;importstandardRFS;0.25
ZCB;importmailRFS;0.125
ZCB;importpremiumRFS;0.125
ZCB;importstandardRFS;0.125
ZRH;exportmailC;0.125
ZRH;exportmailE;0.125
ZRH;exportmailF;0.125
ZRH;exportmailRFS;0.125
ZRH;exportpremiumC;0.25
ZRH;exportpremiumE;0.125
ZRH;exportpremiumF;0.125
ZRH;exportpremiumRFS;0.166666667
ZRH;exportstandardC;0.125
ZRH;exportstandardE;0.125
ZRH;exportstandardF;0.125
ZRH;exportstandardRFS;0.125
ZRH;importmailC;0.333333333
ZRH;importmailE;0.25
ZRH;importmailF;0.166666667
ZRH;importmailRFS;0.25
ZRH;importpremiumC;0.333333333
ZRH;importpremiumE;0.25
ZRH;importpremiumF;0.166666667
ZRH;importpremiumRFS;0.25
ZRH;importstandardC;0.333333333
ZRH;importstandardE;0.25
ZRH;importstandardF;0.166666667
ZRH;importstandardRFS;0.25
ZRH;transfermailCC;0.458333333
ZRH;transfermailCE;0.416666667
ZRH;transfermailCF;0.333333333
ZRH;transfermailCRFS;0.416666667
ZRH;transfermailEC;0.458333333
ZRH;transfermailEE;0.416666667
ZRH;transfermailEF;0.333333333
ZRH;transfermailERFS;0.416666667
ZRH;transfermailFC;0.375
ZRH;transfermailFE;0.333333333
ZRH;transfermailFF;0.25
ZRH;transfermailFRFS;0.333333333
ZRH;transfermailRFSC;0.458333333
ZRH;transfermailRFSE;0.416666667
ZRH;transfermailRFSF;0.333333333
ZRH;transfermailRFSRFS;0.416666667
ZRH;transferpremiumCC;0.458333333
ZRH;transferpremiumCE;0.416666667
ZRH;transferpremiumCF;0.333333333
ZRH;transferpremiumCRFS;0.416666667
ZRH;transferpremiumEC;0.458333333
ZRH;transferpremiumEE;0.416666667
ZRH;transferpremiumEF;0.333333333
