Flight Leg ID;Leg Origin;Leg Destination;Dep Day [0-7];Arr Day [0-7];Flight ID;Pos in Flight;Rotation ID (not applicable);Flight leg Type;Aircraft Type;Payload costs [€/kg];Flight costs [€];Flight Leg Capacity [kg];Realization;;;
2977;FRA;DEL;2.489583333;2.795138889;1809;1;1500;E;74H;0;0;7609.5;obligatory;;;
2978;DEL;FRA;2.871527778;3.215277778;1809;2;1500;E;74H;0;0;10991.5;obligatory;;;
2979;FRA;IAD;3.458333333;3.822916667;1810;1;1500;E;74H;0;0;14373.5;obligatory;;;
2980;IAD;FRA;3.913194444;4.253472222;1810;2;1500;E;74H;0;0;7609.5;obligatory;;;
2981;FRA;LAX;4.333333333;4.819444444;1811;1;1500;E;74H;0;0;14373.5;obligatory;;;
2982;LAX;FRA;4.913194444;5.361111111;1811;2;1500;E;74H;0;0;14373.5;obligatory;;;
2983;FRA;IAD;5.458333333;5.822916667;1812;1;1500;E;74H;0;0;14373.5;obligatory;;;
2984;IAD;FRA;5.913194444;6.253472222;1812;2;1500;E;74H;0;0;7609.5;obligatory;;;
2985;FRA;LAX;6.333333333;6.819444444;1813;1;1500;E;74H;0;0;14373.5;obligatory;;;
2986;LAX;FRA;6.913194444;0.361111111;1813;2;1500;E;74H;0;0;14373.5;obligatory;;;
2987;FRA;ORD;0.361111111;0.736111111;1814;1;1500;E;74H;0;0;14373.5;obligatory;;;
2988;ORD;FRA;0.861111111;1.201388889;1814;2;1500;E;74H;0;0;14373.5;obligatory;;;
2989;FRA;ORD;1.361111111;1.736111111;1815;1;1500;E;74H;0;0;14373.5;obligatory;;;
2990;ORD;FRA;1.861111111;2.201388889;1815;2;1500;E;74H;0;0;14373.5;obligatory;;;
2991;FRA;ORD;2.361111111;2.736111111;1816;1;1500;E;74H;0;0;14373.5;obligatory;;;
2992;ORD;FRA;2.861111111;3.201388889;1816;2;1500;E;74H;0;0;14373.5;obligatory;;;
2993;FRA;DEL;3.489583333;3.795138889;1817;1;1500;E;74H;0;0;7609.5;obligatory;;;
2994;DEL;FRA;3.871527778;4.215277778;1817;2;1500;E;74H;0;0;10991.5;obligatory;;;
2995;FRA;IAD;4.458333333;4.822916667;1818;1;1500;E;74H;0;0;14373.5;obligatory;;;
2996;IAD;FRA;4.913194444;5.253472222;1818;2;1500;E;74H;0;0;7609.5;obligatory;;;
2997;FRA;DEL;5.489583333;5.795138889;1819;1;1500;E;74H;0;0;7609.5;obligatory;;;
2998;DEL;FRA;5.871527778;6.215277778;1819;2;1500;E;74H;0;0;10991.5;obligatory;;;
2999;FRA;IAD;6.458333333;6.822916667;1820;1;1500;E;74H;0;0;14373.5;obligatory;;;
3000;IAD;FRA;6.913194444;0.253472222;1820;2;1500;E;74H;0;0;7609.5;obligatory;;;
3001;FRA;DEL;0.489583333;0.795138889;1821;1;1500;E;74H;0;0;7609.5;obligatory;;;
3002;DEL;FRA;0.871527778;1.215277778;1821;2;1500;E;74H;0;0;10991.5;obligatory;;;
3003;FRA;BLR;1.427083333;1.791666667;1822;1;1500;E;74H;0;0;10991.5;obligatory;;;
3004;BLR;FRA;1.875;2.267361111;1822;2;1500;E;74H;0;0;10991.5;obligatory;;;
3005;FRA;BLR;2.427083333;2.791666667;1823;1;1500;E;74H;0;0;10991.5;obligatory;;;
3006;BLR;FRA;2.875;3.267361111;1823;2;1500;E;74H;0;0;10991.5;obligatory;;;
3007;FRA;ORD;3.361111111;3.736111111;1824;1;1500;E;74H;0;0;14373.5;obligatory;;;
3008;ORD;FRA;3.861111111;4.201388889;1824;2;1500;E;74H;0;0;14373.5;obligatory;;;
3009;FRA;ORD;4.361111111;4.736111111;1825;1;1500;E;74H;0;0;14373.5;obligatory;;;
3010;ORD;FRA;4.861111111;5.201388889;1825;2;1500;E;74H;0;0;14373.5;obligatory;;;
3011;FRA;ORD;5.361111111;5.736111111;1826;1;1500;E;74H;0;0;14373.5;obligatory;;;
3012;ORD;FRA;5.861111111;6.201388889;1826;2;1500;E;74H;0;0;14373.5;obligatory;;;
3013;FRA;ORD;6.361111111;6.736111111;1827;1;1500;E;74H;0;0;14373.5;obligatory;;;
3014;ORD;FRA;6.861111111;0.201388889;1827;2;1500;E;74H;0;0;14373.5;obligatory;;;
3015;FRA;BLR;0.427083333;0.791666667;1828;1;1500;E;74H;0;0;10991.5;obligatory;;;
3016;BLR;FRA;0.875;1.267361111;1828;2;1500;E;74H;0;0;10991.5;obligatory;;;
3017;FRA;LAX;1.333333333;1.819444444;1829;1;1500;E;74H;0;0;14373.5;obligatory;;;
3018;LAX;FRA;1.913194444;2.361111111;1829;2;1500;E;74H;0;0;14373.5;obligatory;;;
3019;FRA;LAX;3.333333333;3.819444444;1830;1;1500;E;74H;0;0;14373.5;obligatory;;;
3020;LAX;FRA;3.913194444;4.361111111;1830;2;1500;E;74H;0;0;14373.5;obligatory;;;
3021;FRA;BLR;4.430555556;4.795138889;1831;1;1500;E;74H;0;0;10991.5;obligatory;;;
3022;BLR;FRA;4.878472222;5.270833333;1831;2;1500;E;74H;0;0;10991.5;obligatory;;;
3023;FRA;MEX;5.506944444;6.003472222;1832;1;1500;E;74H;0;0;15219;obligatory;;;
3024;MEX;FRA;6.079861111;6.534722222;1832;2;1500;E;74H;0;0;1415.7;obligatory;;;
3025;MEX;FRA;0.079861111;0.534722222;1833;1;1500;E;74H;0;0;1415.7;obligatory;;;
3026;FRA;MEX;1.506944444;2.003472222;1834;1;1500;E;74H;0;0;15219;obligatory;;;
3027;MEX;FRA;2.079861111;2.534722222;1834;2;1500;E;74H;0;0;1415.7;obligatory;;;
3028;FRA;MEX;3.506944444;4.003472222;1835;1;1500;E;74H;0;0;15219;obligatory;;;
3029;MEX;FRA;4.079861111;4.534722222;1835;2;1500;E;74H;0;0;1415.7;obligatory;;;
3030;FRA;BLR;5.427083333;5.791666667;1836;1;1500;E;74H;0;0;10991.5;obligatory;;;
3031;BLR;FRA;5.875;6.267361111;1836;2;1500;E;74H;0;0;10991.5;obligatory;;;
3032;FRA;BLR;6.427083333;6.791666667;1837;1;1500;E;74H;0;0;10991.5;obligatory;;;
3033;BLR;FRA;6.875;0.267361111;1837;2;1500;E;74H;0;0;10991.5;obligatory;;;
3034;FRA;MEX;0.506944444;1.003472222;1838;1;1500;E;74H;0;0;15219;obligatory;;;
3035;MEX;FRA;1.079861111;1.534722222;1838;2;1500;E;74H;0;0;1415.7;obligatory;;;
3036;FRA;MEX;2.506944444;3.003472222;1839;1;1500;E;74H;0;0;15219;obligatory;;;
3037;MEX;FRA;3.079861111;3.534722222;1839;2;1500;E;74H;0;0;1415.7;obligatory;;;
3038;FRA;MEX;4.506944444;5.003472222;1840;1;1500;E;74H;0;0;15219;obligatory;;;
3039;MEX;FRA;5.079861111;5.534722222;1840;2;1500;E;74H;0;0;1415.7;obligatory;;;
3040;FRA;MEX;6.506944444;0.003472222;1841;1;1500;E;74H;0;0;15219;obligatory;;;
3041;FRA;MIA;0.340277778;0.760416667;1842;1;1501;E;74P;0;0;10412.5;obligatory;;;
3042;MIA;FRA;0.84375;1.222222222;1842;2;1501;E;74P;0;0;7962.5;obligatory;;;
3043;FRA;JFK;1.472222222;1.826388889;1843;1;1501;E;74P;0;0;10412.5;obligatory;;;
3044;JFK;FRA;1.913194444;2.222222222;1843;2;1501;E;74P;0;0;6737.5;obligatory;;;
3045;FRA;MIA;2.340277778;2.760416667;1844;1;1501;E;74P;0;0;10412.5;obligatory;;;
3046;MIA;FRA;2.84375;3.222222222;1844;2;1501;E;74P;0;0;7962.5;obligatory;;;
3047;FRA;JFK;3.472222222;3.826388889;1845;1;1501;E;74P;0;0;10412.5;obligatory;;;
3048;JFK;FRA;3.913194444;4.222222222;1845;2;1501;E;74P;0;0;6737.5;obligatory;;;
3049;FRA;MIA;4.340277778;4.760416667;1846;1;1501;E;74P;0;0;10412.5;obligatory;;;
3050;MIA;FRA;4.84375;5.222222222;1846;2;1501;E;74P;0;0;7962.5;obligatory;;;
3051;FRA;JFK;5.472222222;5.826388889;1847;1;1501;E;74P;0;0;10412.5;obligatory;;;
3052;JFK;FRA;5.913194444;6.222222222;1847;2;1501;E;74P;0;0;6737.5;obligatory;;;
3053;FRA;MIA;6.340277778;6.760416667;1848;1;1501;E;74P;0;0;10412.5;obligatory;;;
3054;MIA;FRA;6.84375;0.222222222;1848;2;1501;E;74P;0;0;7962.5;obligatory;;;
3055;FRA;JFK;0.472222222;0.826388889;1849;1;1501;E;74P;0;0;10412.5;obligatory;;;
3056;JFK;FRA;0.913194444;1.222222222;1849;2;1501;E;74P;0;0;6737.5;obligatory;;;
3057;FRA;MIA;1.340277778;1.760416667;1850;1;1501;E;74P;0;0;10412.5;obligatory;;;
3058;MIA;FRA;1.84375;2.222222222;1850;2;1501;E;74P;0;0;7962.5;obligatory;;;
3059;FRA;JFK;2.472222222;2.826388889;1851;1;1501;E;74P;0;0;10412.5;obligatory;;;
3060;JFK;FRA;2.913194444;3.222222222;1851;2;1501;E;74P;0;0;6737.5;obligatory;;;
3061;FRA;MIA;3.340277778;3.760416667;1852;1;1501;E;74P;0;0;10412.5;obligatory;;;
3062;MIA;FRA;3.84375;4.222222222;1852;2;1501;E;74P;0;0;7962.5;obligatory;;;
3063;FRA;JFK;4.472222222;4.826388889;1853;1;1501;E;74P;0;0;10412.5;obligatory;;;
3064;JFK;FRA;4.913194444;5.222222222;1853;2;1501;E;74P;0;0;6737.5;obligatory;;;
3065;FRA;MIA;5.340277778;5.760416667;1854;1;1501;E;74P;0;0;10412.5;obligatory;;;
3066;MIA;FRA;5.84375;6.222222222;1854;2;1501;E;74P;0;0;7962.5;obligatory;;;
3067;FRA;JFK;6.472222222;6.826388889;1855;1;1501;E;74P;0;0;10412.5;obligatory;;;
3068;JFK;FRA;6.913194444;0.222222222;1855;2;1501;E;74P;0;0;6737.5;obligatory;;;
3069;VIE;ORD;0.354166667;0.78125;1856;1;1502;E;767  OS;0;0;8840;obligatory;;;
3070;ORD;VIE;0.881944444;1.284722222;1856;2;1502;E;767  OS;0;0;8840;obligatory;;;
3071;VIE;YYZ;1.354166667;1.75;1857;1;1502;E;767  OS;0;0;8840;obligatory;;;
3072;YYZ;VIE;1.923611111;2.277777778;1857;2;1502;E;767  OS;0;0;8840;obligatory;;;
3073;VIE;DXB;2.472222222;2.708333333;1858;1;1502;E;767  OS;0;0;8840;obligatory;;;
3074;DXB;VIE;2.909722222;3.163194444;1858;2;1502;E;767  OS;0;0;8840;obligatory;;;
3075;VIE;DXB;3.472222222;3.708333333;1859;1;1502;E;767  OS;0;0;8840;obligatory;;;
3076;DXB;VIE;3.909722222;4.163194444;1859;2;1502;E;767  OS;0;0;8840;obligatory;;;
3077;VIE;DXB;4.472222222;4.708333333;1860;1;1502;E;767  OS;0;0;8840;obligatory;;;
3078;DXB;VIE;4.909722222;5.163194444;1860;2;1502;E;767  OS;0;0;8840;obligatory;;;
3079;VIE;DXB;5.472222222;5.708333333;1861;1;1502;E;767  OS;0;0;8840;obligatory;;;
3080;DXB;VIE;5.909722222;6.163194444;1861;2;1502;E;767  OS;0;0;8840;obligatory;;;
3081;VIE;DXB;6.472222222;6.708333333;1862;1;1502;E;767  OS;0;0;8840;obligatory;;;
3082;DXB;VIE;6.909722222;0.163194444;1862;2;1502;E;767  OS;0;0;8840;obligatory;;;
3083;VIE;DXB;0.472222222;0.708333333;1863;1;1502;E;767  OS;0;0;8840;obligatory;;;
3084;DXB;VIE;0.909722222;1.163194444;1863;2;1502;E;767  OS;0;0;8840;obligatory;;;
3085;VIE;ORD;2.354166667;2.78125;1864;1;1502;E;767  OS;0;0;8840;obligatory;;;
3086;ORD;VIE;2.881944444;3.284722222;1864;2;1502;E;767  OS;0;0;8840;obligatory;;;
3087;VIE;ORD;4.354166667;4.78125;1865;1;1502;E;767  OS;0;0;8840;obligatory;;;
3088;ORD;VIE;4.881944444;5.284722222;1865;2;1502;E;767  OS;0;0;8840;obligatory;;;
3089;VIE;ORD;5.354166667;5.78125;1866;1;1502;E;767  OS;0;0;8840;obligatory;;;
3090;ORD;VIE;5.881944444;6.284722222;1866;2;1502;E;767  OS;0;0;8840;obligatory;;;
3091;VIE;ORD;6.354166667;6.78125;1867;1;1502;E;767  OS;0;0;8840;obligatory;;;
3092;ORD;VIE;6.881944444;0.284722222;1867;2;1502;E;767  OS;0;0;8840;obligatory;;;
3093;FRA;LOS;0.364583333;0.611111111;1868;1;1503;E;333;0;0;11977.5;obligatory;;;
3094;LOS;SSG;0.642361111;0.704861111;1868;2;1503;E;333;0;0;11977.5;obligatory;;;
3095;SSG;LOS;0.767361111;0.829861111;1868;3;1503;E;333;0;0;11977.5;obligatory;;;
3096;LOS;FRA;0.878472222;1.135416667;1868;4;1503;E;333;0;0;11977.5;obligatory;;;
3097;FRA;DOH;4.472222222;4.715277778;1869;1;1503;E;333;0;0;11977.5;obligatory;;;
3098;DOH;BAH;4.756944444;4.788194444;1869;2;1503;E;333;0;0;11977.5;obligatory;;;
3099;BAH;DOH;4.84375;4.878472222;1869;3;1503;E;333;0;0;11977.5;obligatory;;;
3100;DOH;FRA;4.930555556;5.201388889;1869;4;1503;E;333;0;0;11977.5;obligatory;;;
3101;FRA;IAD;5.319444444;5.690972222;1870;1;1503;E;333;0;0;11977.5;obligatory;;;
3102;IAD;FRA;5.791666667;6.135416667;1870;2;1503;E;333;0;0;5589.5;obligatory;;;
3103;FRA;GYD;6.479166667;6.666666667;1871;1;1503;E;333;0;0;11977.5;obligatory;;;
3104;GYD;ASB;6.701388889;6.760416667;1871;2;1503;E;333;0;0;11977.5;obligatory;;;
3105;ASB;GYD;6.850694444;6.916666667;1871;3;1503;E;333;0;0;11977.5;obligatory;;;
3106;GYD;FRA;6.954861111;0.163194444;1871;4;1503;E;333;0;0;11977.5;obligatory;;;
3107;FRA;DTW;4.506944444;4.888888889;1872;1;1503;E;333;0;0;11977.5;obligatory;;;
3108;DTW;FRA;4.965277778;5.305555556;1872;2;1503;E;333;0;0;11977.5;obligatory;;;
3109;FRA;JED;5.434027778;5.666666667;1873;1;1503;E;333;0;0;11977.5;obligatory;;;
3110;JED;FRA;5.958333333;6.201388889;1873;2;1503;E;333;0;0;11977.5;obligatory;;;
3111;FRA;JED;6.440972222;6.673611111;1874;1;1503;E;333;0;0;11977.5;obligatory;;;
3112;JED;FRA;6.958333333;0.201388889;1874;2;1503;E;333;0;0;11977.5;obligatory;;;
3113;FRA;AUH;0.368055556;0.628472222;1875;1;1503;E;333;0;0;11977.5;obligatory;;;
3114;AUH;MCT;0.670138889;0.715277778;1875;2;1503;E;333;0;0;11977.5;obligatory;;;
3115;MCT;AUH;0.770833333;0.8125;1875;3;1503;E;333;0;0;11977.5;obligatory;;;
3116;AUH;FRA;0.871527778;1.15625;1875;4;1503;E;333;0;0;11977.5;obligatory;;;
3117;FRA;SEA;1.326388889;1.760416667;1876;1;1503;E;333;0;0;8302.5;obligatory;;;
3118;SEA;FRA;1.84375;2.267361111;1876;2;1503;E;333;0;0;10402.5;obligatory;;;
3119;FRA;JED;2.440972222;2.673611111;1877;1;1503;E;333;0;0;11977.5;obligatory;;;
3120;JED;FRA;2.958333333;3.201388889;1877;2;1503;E;333;0;0;11977.5;obligatory;;;
3121;FRA;SEA;3.326388889;3.760416667;1878;1;1503;E;333;0;0;8302.5;obligatory;;;
3122;SEA;FRA;3.84375;4.267361111;1878;2;1503;E;333;0;0;10402.5;obligatory;;;
3123;FRA;KRT;4.402777778;4.642361111;1879;1;1503;E;333;0;0;11977.5;obligatory;;;
3124;KRT;ADD;4.684027778;4.756944444;1879;2;1503;E;333;0;0;11977.5;obligatory;;;
3125;ADD;KRT;4.829861111;4.902777778;1879;3;1503;E;333;0;0;11977.5;obligatory;;;
3126;KRT;FRA;4.954861111;5.208333333;1879;4;1503;E;333;0;0;11977.5;obligatory;;;
3127;FRA;AUH;5.368055556;5.628472222;1880;1;1503;E;333;0;0;11977.5;obligatory;;;
3128;AUH;MCT;5.670138889;5.715277778;1880;2;1503;E;333;0;0;11977.5;obligatory;;;
3129;MCT;AUH;5.770833333;5.8125;1880;3;1503;E;333;0;0;11977.5;obligatory;;;
3130;AUH;FRA;5.871527778;6.15625;1880;4;1503;E;333;0;0;11977.5;obligatory;;;
3131;FRA;AUH;6.368055556;6.628472222;1881;1;1503;E;333;0;0;11977.5;obligatory;;;
3132;AUH;MCT;6.670138889;6.715277778;1881;2;1503;E;333;0;0;11977.5;obligatory;;;
3133;MCT;AUH;6.770833333;6.8125;1881;3;1503;E;333;0;0;11977.5;obligatory;;;
3134;AUH;FRA;6.871527778;0.15625;1881;4;1503;E;333;0;0;11977.5;obligatory;;;
3135;MUC;CLT;0.392361111;0.802083333;1882;1;1504;E;346;0;0;10849;obligatory;;;
3136;CLT;MUC;0.881944444;1.243055556;1882;2;1504;E;346;0;0;7423;obligatory;;;
3137;MUC;CLT;1.392361111;1.802083333;1883;1;1504;E;346;0;0;10849;obligatory;;;
3138;CLT;MUC;1.881944444;2.243055556;1883;2;1504;E;346;0;0;7423;obligatory;;;
3139;MUC;CLT;2.392361111;2.802083333;1884;1;1504;E;346;0;0;10849;obligatory;;;
3140;CLT;MUC;2.881944444;3.243055556;1884;2;1504;E;346;0;0;7423;obligatory;;;
3141;MUC;CLT;3.392361111;3.802083333;1885;1;1504;E;346;0;0;10849;obligatory;;;
3142;CLT;MUC;3.881944444;4.243055556;1885;2;1504;E;346;0;0;7423;obligatory;;;
3143;MUC;CLT;4.392361111;4.802083333;1886;1;1504;E;346;0;0;10849;obligatory;;;
3144;CLT;MUC;4.881944444;5.243055556;1886;2;1504;E;346;0;0;7423;obligatory;;;
3145;MUC;CLT;5.392361111;5.802083333;1887;1;1504;E;346;0;0;10849;obligatory;;;
3146;CLT;MUC;5.881944444;6.243055556;1887;2;1504;E;346;0;0;7423;obligatory;;;
3147;MUC;CLT;6.392361111;6.802083333;1888;1;1504;E;346;0;0;10849;obligatory;;;
3148;CLT;MUC;6.881944444;0.243055556;1888;2;1504;E;346;0;0;7423;obligatory;;;
3149;MUC;BOM;0.395833333;0.746527778;1889;1;1505;E;33Q;0;0;14382;obligatory;;;
3150;BOM;MUC;0.815972222;1.163194444;1889;2;1505;E;33Q;0;0;11985;obligatory;;;
3151;MUC;BOM;1.395833333;1.746527778;1890;1;1505;E;33Q;0;0;14382;obligatory;;;
3152;BOM;MUC;1.815972222;2.163194444;1890;2;1505;E;33Q;0;0;11985;obligatory;;;
3153;MUC;BOM;2.395833333;2.746527778;1891;1;1505;E;33Q;0;0;14382;obligatory;;;
3154;BOM;MUC;2.815972222;3.163194444;1891;2;1505;E;33Q;0;0;11985;obligatory;;;
3155;MUC;BOM;3.395833333;3.746527778;1892;1;1505;E;33Q;0;0;14382;obligatory;;;
3156;BOM;MUC;3.815972222;4.163194444;1892;2;1505;E;33Q;0;0;11985;obligatory;;;
3157;MUC;BOM;4.395833333;4.746527778;1893;1;1505;E;33Q;0;0;14382;obligatory;;;
3158;BOM;MUC;4.815972222;5.163194444;1893;2;1505;E;33Q;0;0;11985;obligatory;;;
3159;MUC;BOM;5.395833333;5.746527778;1894;1;1505;E;33Q;0;0;14382;obligatory;;;
3160;BOM;MUC;5.815972222;6.163194444;1894;2;1505;E;33Q;0;0;11985;obligatory;;;
3161;MUC;BOM;6.395833333;6.746527778;1895;1;1505;E;33Q;0;0;14382;obligatory;;;
3162;BOM;MUC;6.815972222;0.163194444;1895;2;1505;E;33Q;0;0;11985;obligatory;;;
3163;FRA;KRT;0.402777778;0.642361111;1896;1;1506;E;333;0;0;11977.5;obligatory;;;
3164;KRT;ADD;0.684027778;0.756944444;1896;2;1506;E;333;0;0;11977.5;obligatory;;;
3165;ADD;KRT;0.829861111;0.902777778;1896;3;1506;E;333;0;0;11977.5;obligatory;;;
3166;KRT;FRA;0.954861111;1.208333333;1896;4;1506;E;333;0;0;11977.5;obligatory;;;
3167;FRA;DFW;1.347222222;1.802083333;1897;1;1506;E;333;0;0;8814.5;obligatory;;;
3168;DFW;FRA;1.878472222;2.295138889;1897;2;1506;E;333;0;0;8802;obligatory;;;
3169;FRA;LOS;2.420138889;2.684027778;1898;1;1506;E;333;0;0;11977.5;obligatory;;;
3170;LOS;FRA;2.923611111;3.194444444;1898;2;1506;E;333;0;0;11977.5;obligatory;;;
3171;FRA;LOS;3.364583333;3.611111111;1899;1;1506;E;333;0;0;11977.5;obligatory;;;
3172;LOS;SSG;3.642361111;3.704861111;1899;2;1506;E;333;0;0;11977.5;obligatory;;;
3173;SSG;LOS;3.767361111;3.829861111;1899;3;1506;E;333;0;0;11977.5;obligatory;;;
3174;LOS;FRA;3.878472222;4.135416667;1899;4;1506;E;333;0;0;11977.5;obligatory;;;
3175;FRA;TSE;5.482638889;5.711805556;1900;1;1506;E;333;0;0;11977.5;obligatory;;;
3176;TSE;ALA;5.746527778;5.815972222;1900;2;1506;E;333;0;0;11977.5;obligatory;;;
3177;ALA;FRA;5.895833333;6.194444444;1900;3;1506;E;333;0;0;6388;obligatory;;;
3178;FRA;IAD;6.319444444;6.690972222;1901;1;1506;E;333;0;0;11977.5;obligatory;;;
3179;IAD;FRA;6.791666667;0.135416667;1901;2;1506;E;333;0;0;5589.5;obligatory;;;
3180;MUC;JFK;0.40625;0.788194444;1902;1;1507;E;33Q;0;0;11985;obligatory;;;
3181;JFK;MUC;0.902777778;1.246527778;1902;2;1507;E;33Q;0;0;7990;obligatory;;;
3182;MUC;JFK;1.40625;1.788194444;1903;1;1507;E;33Q;0;0;11985;obligatory;;;
3183;JFK;MUC;1.902777778;2.246527778;1903;2;1507;E;33Q;0;0;7990;obligatory;;;
3184;MUC;JFK;2.40625;2.788194444;1904;1;1507;E;33Q;0;0;11985;obligatory;;;
3185;JFK;MUC;2.902777778;3.246527778;1904;2;1507;E;33Q;0;0;7990;obligatory;;;
3186;MUC;JFK;3.40625;3.788194444;1905;1;1507;E;33Q;0;0;11985;obligatory;;;
3187;JFK;MUC;3.902777778;4.246527778;1905;2;1507;E;33Q;0;0;7990;obligatory;;;
3188;MUC;JFK;4.40625;4.788194444;1906;1;1507;E;33Q;0;0;11985;obligatory;;;
3189;JFK;MUC;4.902777778;5.246527778;1906;2;1507;E;33Q;0;0;7990;obligatory;;;
3190;MUC;JFK;5.40625;5.788194444;1907;1;1507;E;33Q;0;0;11985;obligatory;;;
3191;JFK;MUC;5.902777778;6.246527778;1907;2;1507;E;33Q;0;0;7990;obligatory;;;
3192;MUC;JFK;6.40625;6.788194444;1908;1;1507;E;33Q;0;0;11985;obligatory;;;
3193;JFK;MUC;6.902777778;0.246527778;1908;2;1507;E;33Q;0;0;7990;obligatory;;;
3194;MUC;RUH;0.420138889;0.642361111;1909;1;1508;E;333;0;0;10380.5;obligatory;;;
3195;RUH;JED;0.677083333;0.746527778;1909;2;1508;E;333;0;0;11977.5;obligatory;;;
3196;JED;RUH;0.809027778;0.871527778;1909;3;1508;E;333;0;0;11977.5;obligatory;;;
3197;RUH;MUC;0.90625;1.142361111;1909;4;1508;E;333;0;0;11977.5;obligatory;;;
3198;MUC;RUH;2.420138889;2.642361111;1910;1;1508;E;333;0;0;10380.5;obligatory;;;
3199;RUH;JED;2.677083333;2.746527778;1910;2;1508;E;333;0;0;11977.5;obligatory;;;
3200;JED;RUH;2.809027778;2.871527778;1910;3;1508;E;333;0;0;11977.5;obligatory;;;
3201;RUH;MUC;2.90625;3.142361111;1910;4;1508;E;333;0;0;11977.5;obligatory;;;
3202;MUC;RUH;4.420138889;4.642361111;1911;1;1508;E;333;0;0;10380.5;obligatory;;;
3203;RUH;JED;4.677083333;4.746527778;1911;2;1508;E;333;0;0;11977.5;obligatory;;;
3204;JED;RUH;4.809027778;4.871527778;1911;3;1508;E;333;0;0;11977.5;obligatory;;;
3205;RUH;MUC;4.90625;5.142361111;1911;4;1508;E;333;0;0;11977.5;obligatory;;;
3206;MUC;DXB;6.826388889;0.079861111;1912;1;1508;E;333;0;0;11977.5;obligatory;;;
3207;DXB;MUC;0.159722222;0.427083333;1912;2;1508;E;333;0;0;7985;obligatory;;;
3208;MUC;YUL;0.569444444;0.923611111;1913;1;1508;E;333;0;0;11179;obligatory;;;
3209;YUL;MUC;1.010416667;1.322916667;1913;2;1508;E;333;0;0;5589.5;obligatory;;;
3210;MUC;YUL;1.569444444;1.923611111;1914;1;1508;E;333;0;0;11179;obligatory;;;
3211;YUL;MUC;2.010416667;2.322916667;1914;2;1508;E;333;0;0;5589.5;obligatory;;;
3212;MUC;YUL;2.569444444;2.923611111;1915;1;1508;E;333;0;0;11179;obligatory;;;
3213;YUL;MUC;3.010416667;3.322916667;1915;2;1508;E;333;0;0;5589.5;obligatory;;;
3214;MUC;YUL;3.569444444;3.923611111;1916;1;1508;E;333;0;0;11179;obligatory;;;
3215;YUL;MUC;4.010416667;4.322916667;1916;2;1508;E;333;0;0;5589.5;obligatory;;;
3216;MUC;YUL;4.569444444;4.923611111;1917;1;1508;E;333;0;0;11179;obligatory;;;
3217;YUL;MUC;5.010416667;5.322916667;1917;2;1508;E;333;0;0;5589.5;obligatory;;;
3218;MUC;YUL;5.569444444;5.923611111;1918;1;1508;E;333;0;0;11179;obligatory;;;
3219;YUL;MUC;6.010416667;6.322916667;1918;2;1508;E;333;0;0;5589.5;obligatory;;;
3220;MUC;YUL;6.569444444;6.923611111;1919;1;1508;E;333;0;0;11179;obligatory;;;
3221;YUL;MUC;0.010416667;0.322916667;1919;2;1508;E;333;0;0;5589.5;obligatory;;;
3222;DUS;JFK;0.420138889;0.777777778;1920;1;1509;E;343;0;0;11955;obligatory;;;
3223;JFK;DUS;0.854166667;1.170138889;1920;2;1509;E;343;0;0;7970;obligatory;;;
3224;DUS;JFK;1.420138889;1.777777778;1921;1;1509;E;343;0;0;11955;obligatory;;;
3225;JFK;DUS;1.854166667;2.170138889;1921;2;1509;E;343;0;0;7970;obligatory;;;
3226;DUS;JFK;2.420138889;2.777777778;1922;1;1509;E;343;0;0;11955;obligatory;;;
3227;JFK;DUS;2.854166667;3.170138889;1922;2;1509;E;343;0;0;7970;obligatory;;;
3228;DUS;JFK;3.420138889;3.777777778;1923;1;1509;E;343;0;0;11955;obligatory;;;
3229;JFK;DUS;3.854166667;4.170138889;1923;2;1509;E;343;0;0;7970;obligatory;;;
3230;DUS;JFK;4.420138889;4.777777778;1924;1;1509;E;343;0;0;11955;obligatory;;;
3231;JFK;DUS;4.854166667;5.170138889;1924;2;1509;E;343;0;0;7970;obligatory;;;
3232;DUS;JFK;5.420138889;5.777777778;1925;1;1509;E;343;0;0;11955;obligatory;;;
3233;JFK;DUS;5.854166667;6.170138889;1925;2;1509;E;343;0;0;7970;obligatory;;;
3234;DUS;JFK;6.420138889;6.777777778;1926;1;1509;E;343;0;0;11955;obligatory;;;
3235;JFK;DUS;6.854166667;0.170138889;1926;2;1509;E;343;0;0;7970;obligatory;;;
3236;FRA;JED;0.440972222;0.673611111;1927;1;1510;E;333;0;0;11977.5;obligatory;;;
3237;JED;FRA;0.958333333;1.201388889;1927;2;1510;E;333;0;0;11977.5;obligatory;;;
3238;FRA;IAD;3.326388889;3.697916667;1928;1;1510;E;333;0;0;11977.5;obligatory;;;
3239;IAD;FRA;3.791666667;4.135416667;1928;2;1510;E;333;0;0;5589.5;obligatory;;;
3240;FRA;SEA;4.326388889;4.760416667;1929;1;1510;E;333;0;0;8302.5;obligatory;;;
3241;SEA;FRA;4.84375;5.267361111;1929;2;1510;E;333;0;0;10402.5;obligatory;;;
3242;FRA;LOS;5.420138889;5.684027778;1930;1;1510;E;333;0;0;11977.5;obligatory;;;
3243;LOS;FRA;5.923611111;6.194444444;1930;2;1510;E;333;0;0;11977.5;obligatory;;;
